file_path,country,continent,ns-hemisphere,ew-hemisphere,category
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_724/lighthouse_724_0_rgb.jpg,Brazil,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_724/lighthouse_724_5_rgb.jpg,Brazil,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_724/lighthouse_724_9_rgb.jpg,Brazil,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_26/lighthouse_26_0_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_51/lighthouse_51_0_rgb.jpg,Sweden,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_51/lighthouse_51_1_rgb.jpg,Sweden,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_1024/lighthouse_1024_1_rgb.jpg,Norway,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_623/lighthouse_623_0_rgb.jpg,Greece,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_654/lighthouse_654_0_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_654/lighthouse_654_1_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_654/lighthouse_654_2_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_1053/lighthouse_1053_0_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_759/lighthouse_759_6_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_759/lighthouse_759_3_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_213/lighthouse_213_8_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_213/lighthouse_213_4_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_213/lighthouse_213_1_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_213/lighthouse_213_5_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_213/lighthouse_213_9_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_213/lighthouse_213_3_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_213/lighthouse_213_7_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_213/lighthouse_213_6_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_387/lighthouse_387_3_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_387/lighthouse_387_6_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_387/lighthouse_387_0_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_387/lighthouse_387_4_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_387/lighthouse_387_1_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_387/lighthouse_387_5_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_264/lighthouse_264_5_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_264/lighthouse_264_1_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_264/lighthouse_264_7_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_264/lighthouse_264_3_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_264/lighthouse_264_6_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_264/lighthouse_264_2_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_369/lighthouse_369_2_rgb.jpg,Australia,Oceania,Southern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_369/lighthouse_369_3_rgb.jpg,Australia,Oceania,Southern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_369/lighthouse_369_1_rgb.jpg,Australia,Oceania,Southern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_369/lighthouse_369_0_rgb.jpg,Australia,Oceania,Southern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_369/lighthouse_369_4_rgb.jpg,Australia,Oceania,Southern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_122/lighthouse_122_1_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_122/lighthouse_122_0_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_122/lighthouse_122_2_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_122/lighthouse_122_3_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_155/lighthouse_155_1_rgb.jpg,Norway,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_155/lighthouse_155_0_rgb.jpg,Norway,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_948/lighthouse_948_0_rgb.jpg,Sweden,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_486/lighthouse_486_6_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_486/lighthouse_486_2_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_486/lighthouse_486_7_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_486/lighthouse_486_3_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_486/lighthouse_486_9_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_486/lighthouse_486_1_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_486/lighthouse_486_4_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_486/lighthouse_486_0_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_512/lighthouse_512_0_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_512/lighthouse_512_1_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_565/lighthouse_565_9_rgb.jpg,Iceland,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_565/lighthouse_565_5_rgb.jpg,Iceland,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_845/lighthouse_845_0_rgb.jpg,Germany,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_832/lighthouse_832_2_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_832/lighthouse_832_1_rgb.jpg,Russian Federation,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_468/lighthouse_468_0_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_468/lighthouse_468_1_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_468/lighthouse_468_3_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_468/lighthouse_468_2_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_935/lighthouse_935_0_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_942/lighthouse_942_0_rgb.jpg,Estonia,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_518/lighthouse_518_0_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_838/lighthouse_838_0_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_838/lighthouse_838_1_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_462/lighthouse_462_6_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_462/lighthouse_462_2_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_462/lighthouse_462_7_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_462/lighthouse_462_3_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_462/lighthouse_462_5_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_462/lighthouse_462_9_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_462/lighthouse_462_4_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_462/lighthouse_462_0_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_415/lighthouse_415_4_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_415/lighthouse_415_0_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_415/lighthouse_415_1_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_415/lighthouse_415_3_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_415/lighthouse_415_2_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_581/lighthouse_581_2_rgb.jpg,Netherlands,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_1_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_5_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_9_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_0_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_4_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_2_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_6_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_3_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_128/lighthouse_128_7_rgb.jpg,Hong Kong,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_682/lighthouse_682_2_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_682/lighthouse_682_7_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_682/lighthouse_682_3_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_682/lighthouse_682_5_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_682/lighthouse_682_4_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_682/lighthouse_682_0_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_682/lighthouse_682_8_rgb.jpg,United States,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_716/lighthouse_716_2_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_716/lighthouse_716_6_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_716/lighthouse_716_3_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_716/lighthouse_716_1_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_716/lighthouse_716_5_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_716/lighthouse_716_0_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_716/lighthouse_716_4_rgb.jpg,Spain,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_761/lighthouse_761_0_rgb.jpg,Japan,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_69/lighthouse_69_1_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_69/lighthouse_69_0_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_87/lighthouse_87_6_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_87/lighthouse_87_2_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_87/lighthouse_87_9_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_87/lighthouse_87_5_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_87/lighthouse_87_4_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_87/lighthouse_87_0_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_326/lighthouse_326_3_rgb.jpg,Brazil,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_326/lighthouse_326_1_rgb.jpg,Brazil,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_351/lighthouse_351_3_rgb.jpg,Mexico,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_351/lighthouse_351_7_rgb.jpg,Mexico,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_351/lighthouse_351_4_rgb.jpg,Mexico,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_351/lighthouse_351_1_rgb.jpg,Mexico,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_351/lighthouse_351_5_rgb.jpg,Mexico,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_256/lighthouse_256_2_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_256/lighthouse_256_6_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_256/lighthouse_256_3_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_256/lighthouse_256_7_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_256/lighthouse_256_0_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_256/lighthouse_256_4_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_221/lighthouse_221_1_rgb.jpg,China,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_221/lighthouse_221_5_rgb.jpg,China,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_221/lighthouse_221_9_rgb.jpg,China,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_221/lighthouse_221_0_rgb.jpg,China,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_1061/lighthouse_1061_0_rgb.jpg,France,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_666/lighthouse_666_1_rgb.jpg,Australia,Oceania,Southern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_666/lighthouse_666_0_rgb.jpg,Australia,Oceania,Southern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_8_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_4_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_0_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_1_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_9_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_7_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_3_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_6_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_611/lighthouse_611_2_rgb.jpg,Ecuador,South America,Southern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_1016/lighthouse_1016_0_rgb.jpg,Norway,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_785/lighthouse_785_0_rgb.jpg,Sweden,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_785/lighthouse_785_1_rgb.jpg,Sweden,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_688/lighthouse_688_1_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_688/lighthouse_688_0_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_688/lighthouse_688_2_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_688/lighthouse_688_3_rgb.jpg,Canada,North America,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_63/lighthouse_63_6_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_63/lighthouse_63_7_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_63/lighthouse_63_3_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_63/lighthouse_63_5_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_63/lighthouse_63_4_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_63/lighthouse_63_0_rgb.jpg,Ukraine,Europe,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_14/lighthouse_14_2_rgb.jpg,Japan,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_14/lighthouse_14_0_rgb.jpg,Japan,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_14/lighthouse_14_1_rgb.jpg,Japan,Asia,Northern,Eastern,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_434/lighthouse_434_3_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/train/lighthouse/lighthouse_434/lighthouse_434_0_rgb.jpg,United Kingdom,Europe,Northern,Western,lighthouse
